,ruido,frec_obs,periodo,n_seg,ok
2578,4.3999999999999995,22,151,20,False
2579,4.3999999999999995,22,181,20,True
2580,4.3999999999999995,22,211,20,False
2581,4.3999999999999995,22,241,20,True
2582,4.3999999999999995,22,271,20,True
2583,4.3999999999999995,22,301,20,True
2584,4.3999999999999995,22,331,20,True
2585,4.3999999999999995,29,31,20,False
2586,4.3999999999999995,29,61,20,False
2587,4.3999999999999995,29,91,20,False
2588,4.3999999999999995,29,121,20,True
2589,4.3999999999999995,29,151,20,False
2590,4.3999999999999995,29,181,20,False
2591,4.3999999999999995,29,211,20,True
2592,4.3999999999999995,29,241,20,False
2593,4.3999999999999995,29,271,20,False
2594,4.3999999999999995,29,301,20,False
2595,4.3999999999999995,29,331,20,True
2596,4.5,1,1,20,False
2597,4.5,1,31,20,True
2598,4.5,1,61,20,False
2599,4.5,1,91,20,True
2600,4.5,1,121,20,True
2601,4.5,1,151,20,False
2602,4.5,1,181,20,True
2603,4.5,1,211,20,True
2604,4.5,1,241,20,True
2605,4.5,1,271,20,False
2606,4.5,1,301,20,True
2607,4.5,1,331,20,True
2608,4.5,8,1,20,False
2609,4.5,8,31,20,False
2610,4.5,8,61,20,True
2611,4.5,8,91,20,True
2612,4.5,8,121,20,False
2613,4.5,8,151,20,False
2614,4.5,8,181,20,True
2615,4.5,8,211,20,True
2616,4.5,8,241,20,True
2617,4.5,8,271,20,True
2618,4.5,8,301,20,False
2619,4.5,8,331,20,True
2620,4.5,15,1,20,False
2621,4.5,15,31,20,False
2622,4.5,15,61,20,True
2623,4.5,15,91,20,False
2624,4.5,15,121,20,False
2625,4.5,15,151,20,False
2626,4.5,15,181,20,False
2627,4.5,15,211,20,True
2628,4.5,15,241,20,False
2629,4.5,15,271,20,True
2630,4.5,15,301,20,False
2631,4.5,15,331,20,False
2632,4.5,22,1,20,False
2633,4.5,22,31,20,False
2634,4.5,22,61,20,False
2635,4.5,22,91,20,False
2636,4.5,22,121,20,False
2637,4.5,22,151,20,False
2638,4.5,22,181,20,False
2639,4.5,22,211,20,True
2640,4.5,22,241,20,False
2641,4.5,22,271,20,False
2642,4.5,22,301,20,True
2643,4.5,22,331,20,False
2644,4.5,29,31,20,False
2645,4.5,29,61,20,False
2646,4.5,29,91,20,False
2647,4.5,29,121,20,False
2648,4.5,29,151,20,False
2649,4.5,29,181,20,False
2650,4.5,29,211,20,False
2651,4.5,29,241,20,False
2652,4.5,29,271,20,False
2653,4.5,29,301,20,True
2654,4.5,29,331,20,False
2655,4.6,1,1,20,False
2656,4.6,1,31,20,False
2657,4.6,1,61,20,False
2658,4.6,1,91,20,True
2659,4.6,1,121,20,True
2660,4.6,1,151,20,False
2661,4.6,1,181,20,False
2662,4.6,1,211,20,False
2663,4.6,1,241,20,True
2664,4.6,1,271,20,False
2665,4.6,1,301,20,True
2666,4.6,1,331,20,True
2667,4.6,8,1,20,False
2668,4.6,8,31,20,False
2669,4.6,8,61,20,True
2670,4.6,8,91,20,True
2671,4.6,8,121,20,True
2672,4.6,8,151,20,False
2673,4.6,8,181,20,True
2674,4.6,8,211,20,False
2675,4.6,8,241,20,True
2676,4.6,8,271,20,False
2677,4.6,8,301,20,True
2678,4.6,8,331,20,True
2679,4.6,15,1,20,False
2680,4.6,15,31,20,False
2681,4.6,15,61,20,True
2682,4.6,15,91,20,True
2683,4.6,15,121,20,True
2684,4.6,15,151,20,False
2685,4.6,15,181,20,False
2686,4.6,15,211,20,True
2687,4.6,15,241,20,True
2688,4.6,15,271,20,True
2689,4.6,15,301,20,True
2690,4.6,15,331,20,False
2691,4.6,22,1,20,False
2692,4.6,22,31,20,False
2693,4.6,22,61,20,False
2694,4.6,22,91,20,False
2695,4.6,22,121,20,False
2696,4.6,22,151,20,True
2697,4.6,22,181,20,True
2698,4.6,22,211,20,True
2699,4.6,22,241,20,False
2700,4.6,22,271,20,True
2701,4.6,22,301,20,False
2702,4.6,22,331,20,False
2703,4.6,29,31,20,False
2704,4.6,29,61,20,False
2705,4.6,29,91,20,False
2706,4.6,29,121,20,False
2707,4.6,29,151,20,False
2708,4.6,29,181,20,True
2709,4.6,29,211,20,True
2710,4.6,29,241,20,False
2711,4.6,29,271,20,False
2712,4.6,29,301,20,True
2713,4.6,29,331,20,True
2714,4.7,1,1,20,False
2715,4.7,1,31,20,True
2716,4.7,1,61,20,False
2717,4.7,1,91,20,False
2718,4.7,1,121,20,False
2719,4.7,1,151,20,False
2720,4.7,1,181,20,False
2721,4.7,1,211,20,True
2722,4.7,1,241,20,True
2723,4.7,1,271,20,True
2724,4.7,1,301,20,True
2725,4.7,1,331,20,False
2726,4.7,8,1,20,False
2727,4.7,8,31,20,False
2728,4.7,8,61,20,False
2729,4.7,8,91,20,False
2730,4.7,8,121,20,False
2731,4.7,8,151,20,True
2732,4.7,8,181,20,True
2733,4.7,8,211,20,True
2734,4.7,8,241,20,True
2735,4.7,8,271,20,False
2736,4.7,8,301,20,True
2737,4.7,8,331,20,False
2738,4.7,15,1,20,False
2739,4.7,15,31,20,False
2740,4.7,15,61,20,True
2741,4.7,15,91,20,True
2742,4.7,15,121,20,True
2743,4.7,15,151,20,True
2744,4.7,15,181,20,False
2745,4.7,15,211,20,True
2746,4.7,15,241,20,False
2747,4.7,15,271,20,False
2748,4.7,15,301,20,True
2749,4.7,15,331,20,False
2750,4.7,22,1,20,False
2751,4.7,22,31,20,False
2752,4.7,22,61,20,False
2753,4.7,22,91,20,False
2754,4.7,22,121,20,True
2755,4.7,22,151,20,True
2756,4.7,22,181,20,False
2757,4.7,22,211,20,False
2758,4.7,22,241,20,False
2759,4.7,22,271,20,True
2760,4.7,22,301,20,False
2761,4.7,22,331,20,False
2762,4.7,29,31,20,False
2763,4.7,29,61,20,False
2764,4.7,29,91,20,False
2765,4.7,29,121,20,False
2766,4.7,29,151,20,False
2767,4.7,29,181,20,True
2768,4.7,29,211,20,False
2769,4.7,29,241,20,False
2770,4.7,29,271,20,False
2771,4.7,29,301,20,False
2772,4.7,29,331,20,True
2773,4.8,1,1,20,False
2774,4.8,1,31,20,True
2775,4.8,1,61,20,True
2776,4.8,1,91,20,True
2777,4.8,1,121,20,False
2778,4.8,1,151,20,True
2779,4.8,1,181,20,True
2780,4.8,1,211,20,True
2781,4.8,1,241,20,False
2782,4.8,1,271,20,True
2783,4.8,1,301,20,True
2784,4.8,1,331,20,True
2785,4.8,8,1,20,False
2786,4.8,8,31,20,False
2787,4.8,8,61,20,False
2788,4.8,8,91,20,False
2789,4.8,8,121,20,True
2790,4.8,8,151,20,False
2791,4.8,8,181,20,True
2792,4.8,8,211,20,False
2793,4.8,8,241,20,True
2794,4.8,8,271,20,True
2795,4.8,8,301,20,True
2796,4.8,8,331,20,True
2797,4.8,15,1,20,False
2798,4.8,15,31,20,False
2799,4.8,15,61,20,False
2800,4.8,15,91,20,False
2801,4.8,15,121,20,True
2802,4.8,15,151,20,False
2803,4.8,15,181,20,True
2804,4.8,15,211,20,False
2805,4.8,15,241,20,True
2806,4.8,15,271,20,False
2807,4.8,15,301,20,True
2808,4.8,15,331,20,True
2809,4.8,22,1,20,False
2810,4.8,22,31,20,False
2811,4.8,22,61,20,False
2812,4.8,22,91,20,False
2813,4.8,22,121,20,False
2814,4.8,22,151,20,True
2815,4.8,22,181,20,True
2816,4.8,22,211,20,True
2817,4.8,22,241,20,True
2818,4.8,22,271,20,True
2819,4.8,22,301,20,False
2820,4.8,22,331,20,True
2821,4.8,29,31,20,True
2822,4.8,29,61,20,False
2823,4.8,29,91,20,False
2824,4.8,29,121,20,False
2825,4.8,29,151,20,True
2826,4.8,29,181,20,False
2827,4.8,29,211,20,True
2828,4.8,29,241,20,True
2829,4.8,29,271,20,True
2830,4.8,29,301,20,False
2831,4.8,29,331,20,False
2832,4.9,1,1,20,False
2833,4.9,1,31,20,True
2834,4.9,1,61,20,True
2835,4.9,1,91,20,False
2836,4.9,1,121,20,False
2837,4.9,1,151,20,True
2838,4.9,1,181,20,False
2839,4.9,1,211,20,False
2840,4.9,1,241,20,False
2841,4.9,1,271,20,True
2842,4.9,1,301,20,False
2843,4.9,1,331,20,True
2844,4.9,8,1,20,False
2845,4.9,8,31,20,False
2846,4.9,8,61,20,True
2847,4.9,8,91,20,False
2848,4.9,8,121,20,True
2849,4.9,8,151,20,False
2850,4.9,8,181,20,False
2851,4.9,8,211,20,True
2852,4.9,8,241,20,True
2853,4.9,8,271,20,True
2854,4.9,8,301,20,False
2855,4.9,8,331,20,False
2856,4.9,15,1,20,False
2857,4.9,15,31,20,False
2858,4.9,15,61,20,False
2859,4.9,15,91,20,False
2860,4.9,15,121,20,False
2861,4.9,15,151,20,False
2862,4.9,15,181,20,True
2863,4.9,15,211,20,False
2864,4.9,15,241,20,False
2865,4.9,15,271,20,True
2866,4.9,15,301,20,True
2867,4.9,15,331,20,True
2868,4.9,22,1,20,False
2869,4.9,22,31,20,False
2870,4.9,22,61,20,False
2871,4.9,22,91,20,True
2872,4.9,22,121,20,False
2873,4.9,22,151,20,False
2874,4.9,22,181,20,True
2875,4.9,22,211,20,True
2876,4.9,22,241,20,False
2877,4.9,22,271,20,True
2878,4.9,22,301,20,False
2879,4.9,22,331,20,False
2880,4.9,29,31,20,False
2881,4.9,29,61,20,False
2882,4.9,29,91,20,False
2883,4.9,29,121,20,False
2884,4.9,29,151,20,False
2885,4.9,29,181,20,False
2886,4.9,29,211,20,True
2887,4.9,29,241,20,True
2888,4.9,29,271,20,False
2889,4.9,29,301,20,True
2890,4.9,29,331,20,True
2891,5.0,1,1,20,False
2892,5.0,1,31,20,True
2893,5.0,1,61,20,True
2894,5.0,1,91,20,False
2895,5.0,1,121,20,False
2896,5.0,1,151,20,True
2897,5.0,1,181,20,False
2898,5.0,1,211,20,False
2899,5.0,1,241,20,True
2900,5.0,1,271,20,False
2901,5.0,1,301,20,True
2902,5.0,1,331,20,False
2903,5.0,8,1,20,False
2904,5.0,8,31,20,False
2905,5.0,8,61,20,False
2906,5.0,8,91,20,False
2907,5.0,8,121,20,False
2908,5.0,8,151,20,True
2909,5.0,8,181,20,True
2910,5.0,8,211,20,False
2911,5.0,8,241,20,True
2912,5.0,8,271,20,False
2913,5.0,8,301,20,False
2914,5.0,8,331,20,False
2915,5.0,15,1,20,False
2916,5.0,15,31,20,False
2917,5.0,15,61,20,False
2918,5.0,15,91,20,False
2919,5.0,15,121,20,False
2920,5.0,15,151,20,False
2921,5.0,15,181,20,False
2922,5.0,15,211,20,True
2923,5.0,15,241,20,True
2924,5.0,15,271,20,False
2925,5.0,15,301,20,True
2926,5.0,15,331,20,False
2927,5.0,22,1,20,False
2928,5.0,22,31,20,False
2929,5.0,22,61,20,False
2930,5.0,22,91,20,False
2931,5.0,22,121,20,False
2932,5.0,22,151,20,False
2933,5.0,22,181,20,False
2934,5.0,22,211,20,False
2935,5.0,22,241,20,True
2936,5.0,22,271,20,False
2937,5.0,22,301,20,False
2938,5.0,22,331,20,False
2939,5.0,29,31,20,False
2940,5.0,29,61,20,False
2941,5.0,29,91,20,False
2942,5.0,29,121,20,False
2943,5.0,29,151,20,False
2944,5.0,29,181,20,True
2945,5.0,29,211,20,False
2946,5.0,29,241,20,True
2947,5.0,29,271,20,False
2948,5.0,29,301,20,False
2949,5.0,29,331,20,False
2950,5.1,1,1,20,False
2951,5.1,1,31,20,False
2952,5.1,1,61,20,False
2953,5.1,1,91,20,True
2954,5.1,1,121,20,False
2955,5.1,1,151,20,True
2956,5.1,1,181,20,True
2957,5.1,1,211,20,True
2958,5.1,1,241,20,True
2959,5.1,1,271,20,True
2960,5.1,1,301,20,False
2961,5.1,1,331,20,True
2962,5.1,8,1,20,False
2963,5.1,8,31,20,False
2964,5.1,8,61,20,True
2965,5.1,8,91,20,False
2966,5.1,8,121,20,False
2967,5.1,8,151,20,True
2968,5.1,8,181,20,True
2969,5.1,8,211,20,True
2970,5.1,8,241,20,True
2971,5.1,8,271,20,False
2972,5.1,8,301,20,True
2973,5.1,8,331,20,False
2974,5.1,15,1,20,False
2975,5.1,15,31,20,False
2976,5.1,15,61,20,False
2977,5.1,15,91,20,False
2978,5.1,15,121,20,True
2979,5.1,15,151,20,True
2980,5.1,15,181,20,False
2981,5.1,15,211,20,False
2982,5.1,15,241,20,True
2983,5.1,15,271,20,True
2984,5.1,15,301,20,True
2985,5.1,15,331,20,True
2986,5.1,22,1,20,False
2987,5.1,22,31,20,False
2988,5.1,22,61,20,False
2989,5.1,22,91,20,False
2990,5.1,22,121,20,False
2991,5.1,22,151,20,False
2992,5.1,22,181,20,True
2993,5.1,22,211,20,False
2994,5.1,22,241,20,True
2995,5.1,22,271,20,True
2996,5.1,22,301,20,True
2997,5.1,22,331,20,True
2998,5.1,29,31,20,False
2999,5.1,29,61,20,False
3000,5.1,29,91,20,False
3001,5.1,29,121,20,False
3002,5.1,29,151,20,True
3003,5.1,29,181,20,False
3004,5.1,29,211,20,True
3005,5.1,29,241,20,False
3006,5.1,29,271,20,False
3007,5.1,29,301,20,False
3008,5.1,29,331,20,True
3009,5.2,1,1,20,False
3010,5.2,1,31,20,True
3011,5.2,1,61,20,False
3012,5.2,1,91,20,False
3013,5.2,1,121,20,False
3014,5.2,1,151,20,True
3015,5.2,1,181,20,False
3016,5.2,1,211,20,True
3017,5.2,1,241,20,True
3018,5.2,1,271,20,False
3019,5.2,1,301,20,False
3020,5.2,1,331,20,False
3021,5.2,8,1,20,False
3022,5.2,8,31,20,False
3023,5.2,8,61,20,False
3024,5.2,8,91,20,True
3025,5.2,8,121,20,False
3026,5.2,8,151,20,True
3027,5.2,8,181,20,True
3028,5.2,8,211,20,False
3029,5.2,8,241,20,False
3030,5.2,8,271,20,True
3031,5.2,8,301,20,False
3032,5.2,8,331,20,False
3033,5.2,15,1,20,False
3034,5.2,15,31,20,False
3035,5.2,15,61,20,False
3036,5.2,15,91,20,False
3037,5.2,15,121,20,False
3038,5.2,15,151,20,False
3039,5.2,15,181,20,True
3040,5.2,15,211,20,True
3041,5.2,15,241,20,False
3042,5.2,15,271,20,True
3043,5.2,15,301,20,False
3044,5.2,15,331,20,False
3045,5.2,22,1,20,False
3046,5.2,22,31,20,False
3047,5.2,22,61,20,False
3048,5.2,22,91,20,True
3049,5.2,22,121,20,True
3050,5.2,22,151,20,True
3051,5.2,22,181,20,False
3052,5.2,22,211,20,True
3053,5.2,22,241,20,False
3054,5.2,22,271,20,True
3055,5.2,22,301,20,False
3056,5.2,22,331,20,True
3057,5.2,29,31,20,False
3058,5.2,29,61,20,False
3059,5.2,29,91,20,False
3060,5.2,29,121,20,False
3061,5.2,29,151,20,True
3062,5.2,29,181,20,True
3063,5.2,29,211,20,False
3064,5.2,29,241,20,True
3065,5.2,29,271,20,False
3066,5.2,29,301,20,False
3067,5.2,29,331,20,False
3068,5.3,1,1,20,False
3069,5.3,1,31,20,False
3070,5.3,1,61,20,False
3071,5.3,1,91,20,True
3072,5.3,1,121,20,True
3073,5.3,1,151,20,True
3074,5.3,1,181,20,False
3075,5.3,1,211,20,False
3076,5.3,1,241,20,False
3077,5.3,1,271,20,True
3078,5.3,1,301,20,False
3079,5.3,1,331,20,True
3080,5.3,8,1,20,False
3081,5.3,8,31,20,False
3082,5.3,8,61,20,False
3083,5.3,8,91,20,False
3084,5.3,8,121,20,False
3085,5.3,8,151,20,True
3086,5.3,8,181,20,True
3087,5.3,8,211,20,True
3088,5.3,8,241,20,False
3089,5.3,8,271,20,True
3090,5.3,8,301,20,False
3091,5.3,8,331,20,False
3092,5.3,15,1,20,False
3093,5.3,15,31,20,False
3094,5.3,15,61,20,False
3095,5.3,15,91,20,True
3096,5.3,15,121,20,False
3097,5.3,15,151,20,False
3098,5.3,15,181,20,False
3099,5.3,15,211,20,False
3100,5.3,15,241,20,False
3101,5.3,15,271,20,False
3102,5.3,15,301,20,True
3103,5.3,15,331,20,False
3104,5.3,22,1,20,False
3105,5.3,22,31,20,False
3106,5.3,22,61,20,False
3107,5.3,22,91,20,True
3108,5.3,22,121,20,False
3109,5.3,22,151,20,False
3110,5.3,22,181,20,False
3111,5.3,22,211,20,False
3112,5.3,22,241,20,False
3113,5.3,22,271,20,False
3114,5.3,22,301,20,False
3115,5.3,22,331,20,False
3116,5.3,29,31,20,False
3117,5.3,29,61,20,False
3118,5.3,29,91,20,False
3119,5.3,29,121,20,False
3120,5.3,29,151,20,False
3121,5.3,29,181,20,False
3122,5.3,29,211,20,False
3123,5.3,29,241,20,False
3124,5.3,29,271,20,False
3125,5.3,29,301,20,True
3126,5.3,29,331,20,False
3127,5.4,1,1,20,False
3128,5.4,1,31,20,True
3129,5.4,1,61,20,False
3130,5.4,1,91,20,False
3131,5.4,1,121,20,False
3132,5.4,1,151,20,False
3133,5.4,1,181,20,False
3134,5.4,1,211,20,False
3135,5.4,1,241,20,False
3136,5.4,1,271,20,False
3137,5.4,1,301,20,False
3138,5.4,1,331,20,True
3139,5.4,8,1,20,False
3140,5.4,8,31,20,False
3141,5.4,8,61,20,False
3142,5.4,8,91,20,True
3143,5.4,8,121,20,False
3144,5.4,8,151,20,False
3145,5.4,8,181,20,True
3146,5.4,8,211,20,True
3147,5.4,8,241,20,False
3148,5.4,8,271,20,True
3149,5.4,8,301,20,False
3150,5.4,8,331,20,False
3151,5.4,15,1,20,False
3152,5.4,15,31,20,False
3153,5.4,15,61,20,False
3154,5.4,15,91,20,True
3155,5.4,15,121,20,False
3156,5.4,15,151,20,False
3157,5.4,15,181,20,False
3158,5.4,15,211,20,True
3159,5.4,15,241,20,True
3160,5.4,15,271,20,False
3161,5.4,15,301,20,True
3162,5.4,15,331,20,True
3163,5.4,22,1,20,False
3164,5.4,22,31,20,False
3165,5.4,22,61,20,False
3166,5.4,22,91,20,False
3167,5.4,22,121,20,False
3168,5.4,22,151,20,False
3169,5.4,22,181,20,False
3170,5.4,22,211,20,True
3171,5.4,22,241,20,True
3172,5.4,22,271,20,False
3173,5.4,22,301,20,True
3174,5.4,22,331,20,False
3175,5.4,29,31,20,False
3176,5.4,29,61,20,False
3177,5.4,29,91,20,False
3178,5.4,29,121,20,False
3179,5.4,29,151,20,True
3180,5.4,29,181,20,True
3181,5.4,29,211,20,False
3182,5.4,29,241,20,False
3183,5.4,29,271,20,True
3184,5.4,29,301,20,True
3185,5.4,29,331,20,False
3186,5.5,1,1,20,False
3187,5.5,1,31,20,False
3188,5.5,1,61,20,True
3189,5.5,1,91,20,False
3190,5.5,1,121,20,True
3191,5.5,1,151,20,True
3192,5.5,1,181,20,False
3193,5.5,1,211,20,False
3194,5.5,1,241,20,False
3195,5.5,1,271,20,False
3196,5.5,1,301,20,True
3197,5.5,1,331,20,True
3198,5.5,8,1,20,False
3199,5.5,8,31,20,False
3200,5.5,8,61,20,True
3201,5.5,8,91,20,True
3202,5.5,8,121,20,False
3203,5.5,8,151,20,True
3204,5.5,8,181,20,False
3205,5.5,8,211,20,True
3206,5.5,8,241,20,False
3207,5.5,8,271,20,False
3208,5.5,8,301,20,False
3209,5.5,8,331,20,False
3210,5.5,15,1,20,False
3211,5.5,15,31,20,False
3212,5.5,15,61,20,False
3213,5.5,15,91,20,False
3214,5.5,15,121,20,False
3215,5.5,15,151,20,False
3216,5.5,15,181,20,False
3217,5.5,15,211,20,False
3218,5.5,15,241,20,False
3219,5.5,15,271,20,False
3220,5.5,15,301,20,True
3221,5.5,15,331,20,False
3222,5.5,22,1,20,False
3223,5.5,22,31,20,False
3224,5.5,22,61,20,False
3225,5.5,22,91,20,False
3226,5.5,22,121,20,True
3227,5.5,22,151,20,False
3228,5.5,22,181,20,True
3229,5.5,22,211,20,False
3230,5.5,22,241,20,True
3231,5.5,22,271,20,False
3232,5.5,22,301,20,False
3233,5.5,22,331,20,True
3234,5.5,29,31,20,False
3235,5.5,29,61,20,False
3236,5.5,29,91,20,False
3237,5.5,29,121,20,True
3238,5.5,29,151,20,False
3239,5.5,29,181,20,False
3240,5.5,29,211,20,True
3241,5.5,29,241,20,True
3242,5.5,29,271,20,False
3243,5.5,29,301,20,False
3244,5.5,29,331,20,False
3245,5.6,1,1,20,False
3246,5.6,1,31,20,True
3247,5.6,1,61,20,True
3248,5.6,1,91,20,True
3249,5.6,1,121,20,False
3250,5.6,1,151,20,True
3251,5.6,1,181,20,False
3252,5.6,1,211,20,False
3253,5.6,1,241,20,False
3254,5.6,1,271,20,False
3255,5.6,1,301,20,False
3256,5.6,1,331,20,False
3257,5.6,8,1,20,False
3258,5.6,8,31,20,False
3259,5.6,8,61,20,False
3260,5.6,8,91,20,False
3261,5.6,8,121,20,False
3262,5.6,8,151,20,False
3263,5.6,8,181,20,False
3264,5.6,8,211,20,False
3265,5.6,8,241,20,False
3266,5.6,8,271,20,True
3267,5.6,8,301,20,False
3268,5.6,8,331,20,False
3269,5.6,15,1,20,False
3270,5.6,15,31,20,False
3271,5.6,15,61,20,False
3272,5.6,15,91,20,False
3273,5.6,15,121,20,True
3274,5.6,15,151,20,True
3275,5.6,15,181,20,False
3276,5.6,15,211,20,False
3277,5.6,15,241,20,False
3278,5.6,15,271,20,False
3279,5.6,15,301,20,True
3280,5.6,15,331,20,True
3281,5.6,22,1,20,False
3282,5.6,22,31,20,False
3283,5.6,22,61,20,False
3284,5.6,22,91,20,False
3285,5.6,22,121,20,True
3286,5.6,22,151,20,False
3287,5.6,22,181,20,True
3288,5.6,22,211,20,False
3289,5.6,22,241,20,False
3290,5.6,22,271,20,False
3291,5.6,22,301,20,False
3292,5.6,22,331,20,False
3293,5.6,29,31,20,False
3294,5.6,29,61,20,False
3295,5.6,29,91,20,False
3296,5.6,29,121,20,False
3297,5.6,29,151,20,False
3298,5.6,29,181,20,False
3299,5.6,29,211,20,False
3300,5.6,29,241,20,False
3301,5.6,29,271,20,False
3302,5.6,29,301,20,False
3303,5.6,29,331,20,True
3304,5.7,1,1,20,False
3305,5.7,1,31,20,False
3306,5.7,1,61,20,False
3307,5.7,1,91,20,False
3308,5.7,1,121,20,True
3309,5.7,1,151,20,False
3310,5.7,1,181,20,False
3311,5.7,1,211,20,False
3312,5.7,1,241,20,False
3313,5.7,1,271,20,True
3314,5.7,1,301,20,False
3315,5.7,1,331,20,True
3316,5.7,8,1,20,False
3317,5.7,8,31,20,False
3318,5.7,8,61,20,False
3319,5.7,8,91,20,False
3320,5.7,8,121,20,False
3321,5.7,8,151,20,True
3322,5.7,8,181,20,False
3323,5.7,8,211,20,False
3324,5.7,8,241,20,False
3325,5.7,8,271,20,False
3326,5.7,8,301,20,True
3327,5.7,8,331,20,False
3328,5.7,15,1,20,False
3329,5.7,15,31,20,False
3330,5.7,15,61,20,False
3331,5.7,15,91,20,False
3332,5.7,15,121,20,False
3333,5.7,15,151,20,True
3334,5.7,15,181,20,False
3335,5.7,15,211,20,True
3336,5.7,15,241,20,False
3337,5.7,15,271,20,False
3338,5.7,15,301,20,False
3339,5.7,15,331,20,True
3340,5.7,22,1,20,False
3341,5.7,22,31,20,False
3342,5.7,22,61,20,False
3343,5.7,22,91,20,False
3344,5.7,22,121,20,True
3345,5.7,22,151,20,False
3346,5.7,22,181,20,False
3347,5.7,22,211,20,False
3348,5.7,22,241,20,True
3349,5.7,22,271,20,False
3350,5.7,22,301,20,False
3351,5.7,22,331,20,False
3352,5.7,29,31,20,False
3353,5.7,29,61,20,False
3354,5.7,29,91,20,False
3355,5.7,29,121,20,False
3356,5.7,29,151,20,False
3357,5.7,29,181,20,False
3358,5.7,29,211,20,False
3359,5.7,29,241,20,False
3360,5.7,29,271,20,False
3361,5.7,29,301,20,False
3362,5.7,29,331,20,True
3363,5.8,1,1,20,False
3364,5.8,1,31,20,False
3365,5.8,1,61,20,True
3366,5.8,1,91,20,False
3367,5.8,1,121,20,False
3368,5.8,1,151,20,False
3369,5.8,1,181,20,False
3370,5.8,1,211,20,False
3371,5.8,1,241,20,True
3372,5.8,1,271,20,False
3373,5.8,1,301,20,False
3374,5.8,1,331,20,False
3375,5.8,8,1,20,False
3376,5.8,8,31,20,True
3377,5.8,8,61,20,False
3378,5.8,8,91,20,False
3379,5.8,8,121,20,False
3380,5.8,8,151,20,False
3381,5.8,8,181,20,False
3382,5.8,8,211,20,True
3383,5.8,8,241,20,False
3384,5.8,8,271,20,True
3385,5.8,8,301,20,False
3386,5.8,8,331,20,True
3387,5.8,15,1,20,False
3388,5.8,15,31,20,False
3389,5.8,15,61,20,True
3390,5.8,15,91,20,False
3391,5.8,15,121,20,False
3392,5.8,15,151,20,False
3393,5.8,15,181,20,False
3394,5.8,15,211,20,False
3395,5.8,15,241,20,False
3396,5.8,15,271,20,False
3397,5.8,15,301,20,False
3398,5.8,15,331,20,False
3399,5.8,22,1,20,False
3400,5.8,22,31,20,False
3401,5.8,22,61,20,False
3402,5.8,22,91,20,True
3403,5.8,22,121,20,False
3404,5.8,22,151,20,False
3405,5.8,22,181,20,True
3406,5.8,22,211,20,False
3407,5.8,22,241,20,False
3408,5.8,22,271,20,False
3409,5.8,22,301,20,False
3410,5.8,22,331,20,False
3411,5.8,29,31,20,False
3412,5.8,29,61,20,False
3413,5.8,29,91,20,False
3414,5.8,29,121,20,False
3415,5.8,29,151,20,False
3416,5.8,29,181,20,False
3417,5.8,29,211,20,False
3418,5.8,29,241,20,False
3419,5.8,29,271,20,False
3420,5.8,29,301,20,False
3421,5.8,29,331,20,False
3422,5.9,1,1,20,False
3423,5.9,1,31,20,False
3424,5.9,1,61,20,False
3425,5.9,1,91,20,False
3426,5.9,1,121,20,True
3427,5.9,1,151,20,False
3428,5.9,1,181,20,False
3429,5.9,1,211,20,False
3430,5.9,1,241,20,False
3431,5.9,1,271,20,True
3432,5.9,1,301,20,False
3433,5.9,1,331,20,True
3434,5.9,8,1,20,False
3435,5.9,8,31,20,False
3436,5.9,8,61,20,False
3437,5.9,8,91,20,False
3438,5.9,8,121,20,False
3439,5.9,8,151,20,False
3440,5.9,8,181,20,True
3441,5.9,8,211,20,False
3442,5.9,8,241,20,False
3443,5.9,8,271,20,True
3444,5.9,8,301,20,True
3445,5.9,8,331,20,False
3446,5.9,15,1,20,False
3447,5.9,15,31,20,False
3448,5.9,15,61,20,False
3449,5.9,15,91,20,True
3450,5.9,15,121,20,False
3451,5.9,15,151,20,False
3452,5.9,15,181,20,False
3453,5.9,15,211,20,True
3454,5.9,15,241,20,True
3455,5.9,15,271,20,False
3456,5.9,15,301,20,False
3457,5.9,15,331,20,False
3458,5.9,22,1,20,False
3459,5.9,22,31,20,False
3460,5.9,22,61,20,False
3461,5.9,22,91,20,False
3462,5.9,22,121,20,False
3463,5.9,22,151,20,False
3464,5.9,22,181,20,False
3465,5.9,22,211,20,False
3466,5.9,22,241,20,False
3467,5.9,22,271,20,False
3468,5.9,22,301,20,False
3469,5.9,22,331,20,False
3470,5.9,29,31,20,False
3471,5.9,29,61,20,False
3472,5.9,29,91,20,False
3473,5.9,29,121,20,False
3474,5.9,29,151,20,False
3475,5.9,29,181,20,False
3476,5.9,29,211,20,False
3477,5.9,29,241,20,False
3478,5.9,29,271,20,False
3479,5.9,29,301,20,True
3480,5.9,29,331,20,False
3481,6.0,1,1,20,False
3482,6.0,1,31,20,False
3483,6.0,1,61,20,True
3484,6.0,1,91,20,False
3485,6.0,1,121,20,False
3486,6.0,1,151,20,False
3487,6.0,1,181,20,True
3488,6.0,1,211,20,False
3489,6.0,1,241,20,False
3490,6.0,1,271,20,False
3491,6.0,1,301,20,False
3492,6.0,1,331,20,True
3493,6.0,8,1,20,False
3494,6.0,8,31,20,False
3495,6.0,8,61,20,True
3496,6.0,8,91,20,False
3497,6.0,8,121,20,True
3498,6.0,8,151,20,False
3499,6.0,8,181,20,True
3500,6.0,8,211,20,False
3501,6.0,8,241,20,True
3502,6.0,8,271,20,False
